ID_Nodo,Latitud,Longitud,Calle_A,Calle_B,Nombre_Esquina
1771508503,-24.7726394,-65.4064683,Deán Funes,Doctor Manuel Anzoátegui,Deán Funes y Doctor Manuel Anzoátegui
1771508504,-24.7726796,-65.3991552,Los Robles,Los Tarcos,Los Robles y Los Tarcos
1771508507,-24.7727544,-65.4051567,Doctor Manuel Anzoátegui,Juan Martín de Pueyrredón,Doctor Manuel Anzoátegui y Juan Martín de Pueyrredón
1771508509,-24.7728651,-65.403796,Doctor Manuel Anzoátegui,Vicente López,Doctor Manuel Anzoátegui y Vicente López
1771508511,-24.7729804,-65.4024548,Doctor Manuel Anzoátegui,Juramento,Doctor Manuel Anzoátegui y Juramento
1771508512,-24.7730915,-65.4010459,Doctor Manuel Anzoátegui,Las Heras,Doctor Manuel Anzoátegui y Las Heras
1771508517,-24.7743951,-65.3999937,Avenida Reyes Católicos,Los Tarcos,Avenida Reyes Católicos y Los Tarcos
1771508522,-24.7753358,-65.4026722,12 de Octubre,Juramento,12 de Octubre y Juramento
1771508524,-24.7763266,-65.4069011,Bernardo O'Higgins,Deán Funes,Bernardo O'Higgins y Deán Funes
1771509711,-24.7683656,-65.403351,Avenida Juan B. Justo,Los Pacarás,Avenida Juan B. Justo y Los Pacarás
1771509713,-24.7685056,-65.4012974,Las Acacias,Los Guayacanes,Las Acacias y Los Guayacanes
1771509733,-24.7712547,-65.4077914,Facundo de Zuviría,General Juan Antonio Álvarez de Arenales,Facundo de Zuviría y General Juan Antonio Álvarez de Arenales
1771509736,-24.7721826,-65.4120081,20 de Febrero,Doctor Manuel Anzoátegui,20 de Febrero y Doctor Manuel Anzoátegui
1771509737,-24.7723001,-65.4106561,Antonio Balcarce,Doctor Manuel Anzoátegui,Antonio Balcarce y Doctor Manuel Anzoátegui
1771509742,-24.7725263,-65.4079194,Doctor Manuel Anzoátegui,Facundo de Zuviría,Doctor Manuel Anzoátegui y Facundo de Zuviría
1771509761,-24.7739172,-65.4066424,Aniceto Latorre,Deán Funes,Aniceto Latorre y Deán Funes
1771509762,-24.7749556,-65.4081767,12 de Octubre,Facundo de Zuviría,12 de Octubre y Facundo de Zuviría
1771509784,-24.7762185,-65.4083084,Bernardo O'Higgins,Facundo de Zuviría,Bernardo O'Higgins y Facundo de Zuviría
1771535403,-24.7675345,-65.4046647,Coronel Pachi Gorriti,Los Laureles,Coronel Pachi Gorriti y Los Laureles
1771535427,-24.7676734,-65.4023822,Las Acacias,Los Laureles,Las Acacias y Los Laureles
1771951155,-24.7716509,-65.3968859,Los Ceibos,Los Nogales,Los Ceibos y Los Nogales
1771951162,-24.7719122,-65.3916395,Los Azahares,Los Jazmines,Los Azahares y Los Jazmines
1771951168,-24.7723093,-65.3959951,Los Abedules,Los Eucaliptos,Los Abedules y Los Eucaliptos
1771951177,-24.7726401,-65.3952994,Las Margaritas,Los Abedules,Las Margaritas y Los Abedules
1771951181,-24.7729754,-65.3945809,Los Abedules,Los Azahares,Los Abedules y Los Azahares
1771951182,-24.7730129,-65.3965402,Los Ceibos,Los Eucaliptos,Los Ceibos y Los Eucaliptos
1771951184,-24.7731819,-65.3941656,Los Abedules,Los Lapachos,Los Abedules y Los Lapachos
1771951188,-24.7733244,-65.3938614,Los Abedules,Los Olivos,Los Abedules y Los Olivos
1771951192,-24.7736577,-65.3931584,Las Hayas,Los Abedules,Las Hayas y Los Abedules
1771951193,-24.7737548,-65.3970687,Los Cebiles,Los Eucaliptos,Los Cebiles y Los Eucaliptos
1771951199,-24.7739754,-65.3946419,Los Ceibos,Los Lapachos,Los Ceibos y Los Lapachos
1771951202,-24.7742873,-65.3918288,Los Abedules,Los Jazmines,Los Abedules y Los Jazmines
1771951207,-24.7746803,-65.3990945,Los Membrillos,Los Paraísos,Los Membrillos y Los Paraísos
1771951208,-24.7747667,-65.3951147,Los Cebiles,Los Lapachos,Los Cebiles y Los Lapachos
1771951209,-24.7748043,-65.3973319,Los Paraísos,Los Saucos,Los Paraísos y Los Saucos
1771951210,-24.7748123,-65.3907366,Los Abedules,Los Paraísos,Los Abedules y Los Paraísos
1771951213,-24.7749335,-65.3926459,Las Retamas,Los Ceibos,Las Retamas y Los Ceibos
1771951217,-24.7749966,-65.3946842,Los Cebiles,Los Paraísos,Los Cebiles y Los Paraísos
1771951225,-24.7756324,-65.396334,Las Higueras,Los Saucos,Las Higueras y Los Saucos
1771951226,-24.7756023,-65.3958927,Las Chirimoyas,Los Saucos,Las Chirimoyas y Los Saucos
1771951228,-24.7757706,-65.3991845,Los Ciruelos,Los Membrillos,Los Ciruelos y Los Membrillos
1771951232,-24.7758633,-65.3935988,Los Aguaribayes,Los Cebiles,Los Aguaribayes y Los Cebiles
1771986531,-24.7671271,-65.4120119,Avenida Bolivia,Teniente Coronel Santiago Morales,Avenida Bolivia y Teniente Coronel Santiago Morales
1771986532,-24.7671479,-65.4114813,20 de Febrero,Teniente Coronel Santiago Morales,20 de Febrero y Teniente Coronel Santiago Morales
1771986534,-24.7674752,-65.4073969,Facundo de Zuviría,Teniente Coronel Santiago Morales,Facundo de Zuviría y Teniente Coronel Santiago Morales
1771986536,-24.7675962,-65.4060039,Deán Funes,Teniente Coronel Santiago Morales,Deán Funes y Teniente Coronel Santiago Morales
1771986537,-24.7676668,-65.4051852,Coronel Pachi Gorriti,Teniente Coronel Santiago Morales,Coronel Pachi Gorriti y Teniente Coronel Santiago Morales
1771986538,-24.7683774,-65.411966,Avenida Bolivia,Doctor Miguel Ortiz,Avenida Bolivia y Doctor Miguel Ortiz
1771986539,-24.7684088,-65.4116286,20 de Febrero,Doctor Miguel Ortiz,20 de Febrero y Doctor Miguel Ortiz
1771986540,-24.7685219,-65.4102735,Antonio Balcarce,Doctor Miguel Ortiz,Antonio Balcarce y Doctor Miguel Ortiz
1771986541,-24.7687521,-65.4075314,Doctor Miguel Ortiz,Facundo de Zuviría,Doctor Miguel Ortiz y Facundo de Zuviría
1771986542,-24.7688555,-65.4061381,Deán Funes,Doctor Miguel Ortiz,Deán Funes y Doctor Miguel Ortiz
1771986543,-24.768878,-65.4056135,Coronel Pachi Gorriti,Doctor Miguel Ortiz,Coronel Pachi Gorriti y Doctor Miguel Ortiz
1771986545,-24.7698743,-65.4120482,Avenida Bolivia,Ruta Nacional 9,Avenida Bolivia y Ruta Nacional 9
1771986546,-24.7696669,-65.4117602,20 de Febrero,Martina Silva de Gurruchaga,20 de Febrero y Martina Silva de Gurruchaga
1771986547,-24.7697676,-65.4104109,Antonio Balcarce,Martina Silva de Gurruchaga,Antonio Balcarce y Martina Silva de Gurruchaga
1771986549,-24.7700043,-65.4076588,Facundo de Zuviría,Martina Silva de Gurruchaga,Facundo de Zuviría y Martina Silva de Gurruchaga
1771986550,-24.7701312,-65.4062582,Deán Funes,Martina Silva de Gurruchaga,Deán Funes y Martina Silva de Gurruchaga
1771986554,-24.771367,-65.4064098,Deán Funes,General Juan Antonio Álvarez de Arenales,Deán Funes y General Juan Antonio Álvarez de Arenales
1790882876,-24.7785424,-65.414049,25 de Mayo,Mariano Necochea,25 de Mayo y Mariano Necochea
1791111681,-24.7791649,-65.4183875,Marcelo T. de Alvear,Pedro Ferroni,Marcelo T. de Alvear y Pedro Ferroni
1791111682,-24.7786265,-65.4169277,Adolfo Güemes,Pedro Ferroni,Adolfo Güemes y Pedro Ferroni
1791162405,-24.7754061,-65.4208661,Almirante Guillermo Brown,Bernardo O'Higgins,Almirante Guillermo Brown y Bernardo O'Higgins
1791264276,-24.7779349,-65.412592,20 de Febrero,Paseo Florentino Ameghino,20 de Febrero y Paseo Florentino Ameghino
1824867758,-24.7810972,-65.4311602,Bernardino Rivadavia,Coronel Manuel Isidoro Suárez,Bernardino Rivadavia y Coronel Manuel Isidoro Suárez
1824867759,-24.7819347,-65.4325915,Gonzalo de Abreu,Luis P. Costas,Gonzalo de Abreu y Luis P. Costas
1824867761,-24.7857329,-65.4329403,Avenida Manuel Belgrano,Luis P. Costas,Avenida Manuel Belgrano y Luis P. Costas
1824867763,-24.7858439,-65.4315787,Avenida Manuel Belgrano,Coronel Manuel Isidoro Suárez,Avenida Manuel Belgrano y Coronel Manuel Isidoro Suárez
1824867765,-24.7869611,-65.4330295,España,Luis P. Costas,España y Luis P. Costas
1824867766,-24.7870077,-65.4323219,España,Pasaje Vicente Panana,España y Pasaje Vicente Panana
1824867767,-24.7870575,-65.4316675,Coronel Manuel Isidoro Suárez,España,Coronel Manuel Isidoro Suárez y España
1824867768,-24.7876928,-65.4226043,España,Higinio Falcón,España y Higinio Falcón
1824867771,-24.7882086,-65.4345247,Caseros,Doctor Luis Güemes,Caseros y Doctor Luis Güemes
1824867772,-24.7882988,-65.4331494,Caseros,Luis P. Costas,Caseros y Luis P. Costas
1824867773,-24.7883486,-65.4324188,Caseros,Pasaje Vicente Panana,Caseros y Pasaje Vicente Panana
1824867774,-24.7890223,-65.4225147,Calchaquí,Caseros,Calchaquí y Caseros
1824867776,-24.7893615,-65.4346413,Eduardo Gauna,Rudecindo Alvarado,Eduardo Gauna y Rudecindo Alvarado
1824867777,-24.7902184,-65.4226169,Calchaquí,Rudecindo Alvarado,Calchaquí y Rudecindo Alvarado
1824867778,-24.7906389,-65.4347427,Eduardo Gauna,Justo José de Urquiza,Eduardo Gauna y Justo José de Urquiza
1824867781,-24.7908902,-65.4347705,Eduardo Gauna,Yapeyú,Eduardo Gauna y Yapeyú
1824867784,-24.7949959,-65.4170685,Granadero Juan Bautista Baigorria,Jujuy,Granadero Juan Bautista Baigorria y Jujuy
1824867785,-24.7951046,-65.4156495,Carlos Pellegrini,Granadero Juan Bautista Baigorria,Carlos Pellegrini y Granadero Juan Bautista Baigorria
1824867786,-24.7955253,-65.4180549,Esteco,San Juan,Esteco y San Juan
1824867788,-24.7962499,-65.4171919,Jujuy,Sargento Juan Bautista Cabral,Jujuy y Sargento Juan Bautista Cabral
1824867789,-24.7963771,-65.415777,Carlos Pellegrini,Sargento Juan Bautista Cabral,Carlos Pellegrini y Sargento Juan Bautista Cabral
1824867790,-24.7968408,-65.4177478,Esteco,San Luis,Esteco y San Luis
1824889153,-24.8069543,-65.4045639,Carmen Puch de Güemes,Delfín Leguizamón,Carmen Puch de Güemes y Delfín Leguizamón
1871063307,-24.7756155,-65.4180086,Bernardo O'Higgins,Marcelo T. de Alvear,Bernardo O'Higgins y Marcelo T. de Alvear
1871063312,-24.8062245,-65.4198444,Avenida Bélgica,Avenida Paraguay,Avenida Bélgica y Avenida Paraguay
2052322865,-24.7713852,-65.4237607,Doctor Joseph Redhead,Doctor Manuel Anzoátegui,Doctor Joseph Redhead y Doctor Manuel Anzoátegui
2052322869,-24.7715348,-65.4216841,Doctor Manuel Anzoátegui,Martín Cornejo,Doctor Manuel Anzoátegui y Martín Cornejo
2052322896,-24.7739103,-65.4240445,12 de Octubre,Doctor Joseph Redhead,12 de Octubre y Doctor Joseph Redhead
2052322900,-24.7741481,-65.4302346,Coronel Nicanor Árias,Vicente Maravialla,Coronel Nicanor Árias y Vicente Maravialla
2052322904,-24.7743266,-65.4276062,Coronel Nicanor Árias,Junín,Coronel Nicanor Árias y Junín
2052322919,-24.775294,-65.4001919,Las Higueras,Los Ciruelos,Las Higueras y Los Ciruelos
2052322920,-24.7753202,-65.4312599,Coronel Manuel Isidoro Suárez,Luis Patrón Costas,Coronel Manuel Isidoro Suárez y Luis Patrón Costas
2052322922,-24.7754068,-65.4301849,Rafael Gobelli,Vicente Maravialla,Rafael Gobelli y Vicente Maravialla
2052322927,-24.7757588,-65.4054997,Juan Martín de Pueyrredón,La Tablada,Juan Martín de Pueyrredón y La Tablada
2052322928,-24.7757511,-65.4249409,Maipú,Rafael Gobelli,Maipú y Rafael Gobelli
2052322929,-24.7757838,-65.3915619,Los Aguaribayes,Los Braquiquitos,Los Aguaribayes y Los Braquiquitos
2052322930,-24.7758489,-65.3927806,Las Talas,Los Aguaribayes,Las Talas y Los Aguaribayes
2052322931,-24.775947,-65.4027231,Juramento,La Tablada,Juramento y La Tablada
2052322932,-24.7760128,-65.395917,Las Chirimoyas,Los Ciruelos,Las Chirimoyas y Los Ciruelos
2052322936,-24.7767513,-65.4292654,Juan Esteban Pedernera,Tomás Guido,Juan Esteban Pedernera y Tomás Guido
2052322937,-24.7768069,-65.3936473,Los Avellanos,Los Cebiles,Los Avellanos y Los Cebiles
2052322938,-24.7768526,-65.3928211,Las Talas,Los Avellanos,Las Talas y Los Avellanos
2052322939,-24.77689,-65.3921469,Las Retamas,Los Avellanos,Las Retamas y Los Avellanos
2052322940,-24.7769189,-65.3915961,Los Avellanos,Los Braquiquitos,Los Avellanos y Los Braquiquitos
2052322941,-24.7769067,-65.3918446,Las Retamas,Los Avellanos,Las Retamas y Los Avellanos
2052322944,-24.7770163,-65.4250747,Maipú,Tomás Guido,Maipú y Tomás Guido
2052322946,-24.7772991,-65.3936755,Adolfo A. Basso,Los Cebiles,Adolfo A. Basso y Los Cebiles
2052322947,-24.7773749,-65.4014702,Avenida Uruguay,Gregorio Beeche,Avenida Uruguay y Gregorio Beeche
2052322948,-24.7774078,-65.3918742,Adolfo A. Basso,Las Retamas,Adolfo A. Basso y Las Retamas
2052322964,-24.7784524,-65.4321383,Avenida Juan Domingo Perón,Avenida de Circunvalación Papa Juan XXIII,Avenida Juan Domingo Perón y Avenida de Circunvalación Papa Juan XXIII
2052322966,-24.7784568,-65.4320808,Avenida Juan Domingo Perón,Avenida de Circunvalación Papa Juan XXIII,Avenida Juan Domingo Perón y Avenida de Circunvalación Papa Juan XXIII
2052322978,-24.7798545,-65.4303452,Avenida Entre Ríos,Vicente Maravialla,Avenida Entre Ríos y Vicente Maravialla
2052322982,-24.7802245,-65.4296546,Juan Esteban Pedernera,Triunvirato,Juan Esteban Pedernera y Triunvirato
2052322983,-24.7803088,-65.42828,Junín,Triunvirato,Junín y Triunvirato
2052322984,-24.780444,-65.4296695,Cabildo,Juan Esteban Pedernera,Cabildo y Juan Esteban Pedernera
2052322986,-24.7805411,-65.4282985,Cabildo,Junín,Cabildo y Junín
2052322989,-24.7807259,-65.4269037,Pasaje Tineo,República de Siria,Pasaje Tineo y República de Siria
2052322990,-24.7807672,-65.4283142,Junín,Primera Junta,Junín y Primera Junta
2052322991,-24.7808904,-65.4297005,Juan Esteban Pedernera,Los Constituyentes,Juan Esteban Pedernera y Los Constituyentes
2052322993,-24.7809328,-65.425489,Maipú,Pasaje Tineo,Maipú y Pasaje Tineo
2052322994,-24.7809595,-65.4321781,Bernardino Rivadavia,Luis Burela,Bernardino Rivadavia y Luis Burela
2052322995,-24.7809984,-65.4283348,Junín,Los Constituyentes,Junín y Los Constituyentes
2052322997,-24.7811369,-65.4304432,Bernardino Rivadavia,Vicente Maravialla,Bernardino Rivadavia y Vicente Maravialla
2052322998,-24.7813816,-65.4067356,Avenida Entre Ríos,Patricias Argentinas,Avenida Entre Ríos y Patricias Argentinas
2052322999,-24.781454,-65.4325028,Gonzalo de Abreu,Luis Burela,Gonzalo de Abreu y Luis Burela
2052323000,-24.7815125,-65.4007557,Néstor Patrón Costas,Ricardo Rojas,Néstor Patrón Costas y Ricardo Rojas
2052323004,-24.7816927,-65.4312221,Coronel Manuel Isidoro Suárez,Gonzalo de Abreu,Coronel Manuel Isidoro Suárez y Gonzalo de Abreu
2052323005,-24.7818083,-65.4297927,Gonzalo de Abreu,Juan Esteban Pedernera,Gonzalo de Abreu y Juan Esteban Pedernera
2052323006,-24.7818833,-65.4088685,Eusebio Mollinedo,Facundo de Zuviría,Eusebio Mollinedo y Facundo de Zuviría
2052323008,-24.7819559,-65.4074791,Deán Funes,Eusebio Mollinedo,Deán Funes y Eusebio Mollinedo
2052323009,-24.7820307,-65.4074862,Deán Funes,Eusebio Mollinedo,Deán Funes y Eusebio Mollinedo
2052323012,-24.7820671,-65.4255825,Gonzalo de Abreu,Maipú,Gonzalo de Abreu y Maipú
2052323013,-24.7821819,-65.424199,Gonzalo de Abreu,Rudecindo Ibazeta,Gonzalo de Abreu y Rudecindo Ibazeta
2052323014,-24.7822107,-65.4031666,Alvarado,Avenida del Bicentenario de la Batalla de Salta,Alvarado y Avenida del Bicentenario de la Batalla de Salta
2052323015,-24.7822079,-65.4049623,Eusebio Mollinedo,Vicente López,Eusebio Mollinedo y Vicente López
2052323018,-24.7822527,-65.4229865,Gonzalo de Abreu,Martín Cornejo,Gonzalo de Abreu y Martín Cornejo
2052323021,-24.7828498,-65.4007385,Apolinario Figueroa,Avenida Uruguay,Apolinario Figueroa y Avenida Uruguay
2052323025,-24.7829453,-65.4010962,Apolinario Figueroa,Enzo Bordabehere,Apolinario Figueroa y Enzo Bordabehere
2052323028,-24.783068,-65.4030195,Apolinario Figueroa,Avenida del Bicentenario de la Batalla de Salta,Apolinario Figueroa y Avenida del Bicentenario de la Batalla de Salta
2052323037,-24.7840619,-65.4236839,Capitán José Antonio Ruiz,Santiago del Estero,Capitán José Antonio Ruiz y Santiago del Estero
2052323044,-24.7843191,-65.4271971,Aarón Castellanos,República de Siria,Aarón Castellanos y República de Siria
2052323046,-24.7843756,-65.4344487,General Martín Miguel de Güemes,Luis Burela,General Martín Miguel de Güemes y Luis Burela
2052323050,-24.7844485,-65.4334137,General Martín Miguel de Güemes,Pasaje Domingo de Basavilbaso,General Martín Miguel de Güemes y Pasaje Domingo de Basavilbaso
2052323051,-24.7845613,-65.4328283,General Martín Miguel de Güemes,Luis P. Costas,General Martín Miguel de Güemes y Luis P. Costas
2052323052,-24.784523,-65.4244346,Aarón Castellanos,Rudecindo Ibazeta,Aarón Castellanos y Rudecindo Ibazeta
2052323055,-24.7846523,-65.423055,Mariano Cabezón,Martín Cornejo,Mariano Cabezón y Martín Cornejo
2052323056,-24.7846586,-65.4323205,General Martín Miguel de Güemes,Pasaje del Rosario,General Martín Miguel de Güemes y Pasaje del Rosario
2052323058,-24.7847179,-65.4334411,Chasquis de la Patria,Pasaje Domingo de Basavilbaso,Chasquis de la Patria y Pasaje Domingo de Basavilbaso
2052323060,-24.7847346,-65.4216665,Almirante Guillermo Brown,Mariano Cabezón,Almirante Guillermo Brown y Mariano Cabezón
2052323064,-24.7851372,-65.4238076,Capitán José Antonio Ruiz,General Martín Miguel de Güemes,Capitán José Antonio Ruiz y General Martín Miguel de Güemes
2052323068,-24.7855843,-65.3998577,Avenida Uruguay,Coronel Francisco de Uriondo,Avenida Uruguay y Coronel Francisco de Uriondo
2052323070,-24.785678,-65.4335702,Avenida Manuel Belgrano,Pasaje Domingo de Basavilbaso,Avenida Manuel Belgrano y Pasaje Domingo de Basavilbaso
2052323080,-24.786733,-65.4274071,Marcos Paz,República de Siria,Marcos Paz y República de Siria
2052323081,-24.7868234,-65.4260394,Maipú,Marcos Paz,Maipú y Marcos Paz
2052323083,-24.7871174,-65.4308783,Capitán Gregorio Chanchorra,España,Capitán Gregorio Chanchorra y España
2052323087,-24.7872964,-65.4281609,España,Federico Gaufin,España y Federico Gaufin
2052323088,-24.787302,-65.3986122,Profesor Fernando Ramos,Raúl Augusto Cortázar,Profesor Fernando Ramos y Raúl Augusto Cortázar
2052323090,-24.7875617,-65.3996905,Avenida Uruguay,Raúl Augusto Cortázar,Avenida Uruguay y Raúl Augusto Cortázar
2052323092,-24.7876211,-65.4022168,Avenida del Bicentenario de la Batalla de Salta,Gabriel Puló,Avenida del Bicentenario de la Batalla de Salta y Gabriel Puló
2052323094,-24.7877171,-65.399653,Avenida Francisco de Gurruchaga,Avenida Uruguay,Avenida Francisco de Gurruchaga y Avenida Uruguay
2052323096,-24.7877091,-65.4288947,Capitán Gregorio Chanchorra,Junín,Capitán Gregorio Chanchorra y Junín
2052323102,-24.7877935,-65.4289026,Capitán Gregorio Chanchorra,Junín,Capitán Gregorio Chanchorra y Junín
2052323104,-24.7878421,-65.3996139,Avenida Francisco de Gurruchaga,Doctor Gregorio Marañón,Avenida Francisco de Gurruchaga y Doctor Gregorio Marañón
2052323106,-24.7880114,-65.3985787,Doctor Gregorio Marañón,Profesor Fernando Ramos,Doctor Gregorio Marañón y Profesor Fernando Ramos
2052323111,-24.7883007,-65.39943,Avenida Francisco de Gurruchaga,Eduardo Paz Chaín,Avenida Francisco de Gurruchaga y Eduardo Paz Chaín
2052323116,-24.788461,-65.4308206,Caseros,Mariano Zorreguieta,Caseros y Mariano Zorreguieta
2052323118,-24.7885391,-65.4296992,Caseros,Luis Giorli,Caseros y Luis Giorli
2052323123,-24.7886732,-65.39807,Juan Gutemberg,Profesor Fernando Ramos,Juan Gutemberg y Profesor Fernando Ramos
2052323126,-24.7887668,-65.3987164,Eduardo Paz Chaín,Juan Gutemberg,Eduardo Paz Chaín y Juan Gutemberg
2052323127,-24.7887782,-65.434592,Eduardo Gauna,Pasaje Doctor Federico Ibarguren,Eduardo Gauna y Pasaje Doctor Federico Ibarguren
2052323128,-24.7890104,-65.4315898,Doctor Federico Ibarguren,Mariano Zorreguieta,Doctor Federico Ibarguren y Mariano Zorreguieta
2052323130,-24.7891911,-65.4290263,Ayacucho,Doctor Federico Ibarguren,Ayacucho y Doctor Federico Ibarguren
2052323131,-24.7891685,-65.4317964,José Valentín de Olavarría,Mariano Zorreguieta,José Valentín de Olavarría y Mariano Zorreguieta
2052323134,-24.7894808,-65.3986104,Apolinario Saravia,Eduardo Paz Chaín,Apolinario Saravia y Eduardo Paz Chaín
2052323137,-24.7895479,-65.432295,Mariano Zorreguieta,Rudecindo Alvarado,Mariano Zorreguieta y Rudecindo Alvarado
2052323139,-24.7896799,-65.3974116,Avenida Ejército del Norte,Valparaíso,Avenida Ejército del Norte y Valparaíso
